ensembl_gene_id	gene_symbol	entrez_id	gene_name	gene_label
ENSG00000254813	LINC03019	340357	long intergenic non-protein coding RNA 3019	LINC03019
ENSG00000254815	LMNTD2-AS1	692247	LMNTD2 antisense RNA 1	LMNTD2-AS1
ENSG00000254827	SLC22A18AS	5003	SLC22A18 antisense RNA	SLC22A18AS
ENSG00000254837	LIPT2-AS1	100287896	LIPT2 antisense RNA 1	LIPT2-AS1
ENSG00000254838	GVINP1	387751	GTPase, very large interferon inducible pseudogene 1	GVINP1
ENSG00000254858	MPV17L2	84769	MPV17 mitochondrial inner membrane protein like 2	MPV17L2
ENSG00000254860	TMEM9B-AS1	493900	TMEM9B antisense RNA 1	TMEM9B-AS1
ENSG00000254876	SUGT1P4-STRA6LP	100499484	SUGT1P4-STRA6LP readthrough	SUGT1P4-STRA6LP
ENSG00000254887	ENSG00000254887	NA	NA	ENSG00000254887
ENSG00000254893	ENSG00000254893	NA	NA	ENSG00000254893
ENSG00000254901	BORCS8	729991	BLOC-1 related complex subunit 8	BORCS8
ENSG00000254910	ENSG00000254910	NA	NA	ENSG00000254910
ENSG00000254911	SCARNA9	619383	small Cajal body-specific RNA 9	SCARNA9
ENSG00000254929	ENSG00000254929	NA	NA	ENSG00000254929
ENSG00000254986	DPP3	10072	dipeptidyl peptidase 3	DPP3
ENSG00000254995	STX16-NPEPL1	100534593	STX16-NPEPL1 readthrough (NMD candidate)	STX16-NPEPL1
ENSG00000254996	ANKHD1-EIF4EBP3	404734	ANKHD1-EIF4EBP3 readthrough	ANKHD1-EIF4EBP3
ENSG00000254999	BRK1	55845	BRICK1 subunit of SCAR/WAVE actin nucleating complex	BRK1
ENSG00000255026	ENSG00000255026	NA	NA	ENSG00000255026
ENSG00000255031	ENSG00000255031	NA	NA	ENSG00000255031
ENSG00000255046	ENSG00000255046	NA	NA	ENSG00000255046
ENSG00000255052	ENSG00000255052	NA	NA	ENSG00000255052
ENSG00000255112	CHMP1B	57132	charged multivesicular body protein 1B	CHMP1B
ENSG00000255121	ENSG00000255121	NA	NA	ENSG00000255121
ENSG00000255135	EMSY-DT	124902718	EMSY divergent transcript	EMSY-DT
ENSG00000255150	EID3	493861	EP300 interacting inhibitor of differentiation 3	EID3
ENSG00000255151	GLYATL1B	100287520	glycine-N-acyltransferase like 1B	GLYATL1B
ENSG00000255153	TOLLIP-DT	255512	TOLLIP divergent transcript	TOLLIP-DT
ENSG00000255182	ENSG00000255182	NA	NA	ENSG00000255182
ENSG00000255197	SLC39A13-AS1	127138868	SLC39A13 antisense RNA 1	SLC39A13-AS1
ENSG00000255198	ENSG00000255198	NA	NA	ENSG00000255198
ENSG00000255221	ENSG00000255221	NA	NA	ENSG00000255221
ENSG00000255224	ENSG00000255224	NA	NA	ENSG00000255224
ENSG00000255240	LOC283194	283194	uncharacterized LOC283194	LOC283194
ENSG00000255274	SMIM35	100526771	small integral membrane protein 35	SMIM35
ENSG00000255284	GATD1-DT	171391	GATD1 divergent transcript	GATD1-DT
ENSG00000255299	ENSG00000255299	NA	NA	ENSG00000255299
ENSG00000255302	EID1	23741	EP300 interacting inhibitor of differentiation 1	EID1
ENSG00000255310	ENSG00000255310	NA	NA	ENSG00000255310
ENSG00000255320	LOC124902694	124902694	uncharacterized LOC124902694	LOC124902694
ENSG00000255363	ENSG00000255363	NA	NA	ENSG00000255363
ENSG00000255389	ENSG00000255389	NA	NA	ENSG00000255389
ENSG00000255398	HCAR3	8843	hydroxycarboxylic acid receptor 3	HCAR3
ENSG00000255422	ENSG00000255422	NA	NA	ENSG00000255422
ENSG00000255423	EBLN2	55096	endogenous Bornavirus like nucleoprotein 2	EBLN2
ENSG00000255438	ENSG00000255438	NA	NA	ENSG00000255438
ENSG00000255443	ENSG00000255443	NA	NA	ENSG00000255443
ENSG00000255455	ENSG00000255455	NA	NA	ENSG00000255455
ENSG00000255491	LOC105375743	105375743	uncharacterized LOC105375743	LOC105375743
ENSG00000255508	ENSG00000255508	NA	NA	ENSG00000255508
ENSG00000255517	DPP3-DT	101928069	DPP3 divergent transcript	DPP3-DT
ENSG00000255529	POLR2M	81488	RNA polymerase II subunit M	POLR2M
ENSG00000255552	ENSG00000255552	NA	NA	ENSG00000255552
ENSG00000255561	FDXACB1	91893	ferredoxin-fold anticodon binding domain containing 1	FDXACB1
ENSG00000255568	BRWD1-AS2	103091865	BRWD1 antisense RNA 2	BRWD1-AS2
ENSG00000255569	TRAV1-1	28693	T cell receptor alpha variable 1-1	TRAV1-1
ENSG00000255571	MIR9-3HG	254559	MIR9-3 host gene	MIR9-3HG
ENSG00000255585	LOC651337	651337	uncharacterized LOC651337	LOC651337
ENSG00000255587	RAB44	401258	RAB44, member RAS oncogene family	RAB44
ENSG00000255624	C10orf88B	399815	C10orf88B (pseudogene)	C10orf88B
ENSG00000255647	LOC731157	731157	uncharacterized LOC731157	LOC731157
ENSG00000255717	SNHG1	23642	small nucleolar RNA host gene 1	SNHG1
ENSG00000255733	IFNG-AS1	100885789	IFNG antisense RNA 1	IFNG-AS1
ENSG00000255760	LINC02422	105369723	long intergenic non-protein coding RNA 2422	LINC02422
ENSG00000255819	ENSG00000255819	NA	NA	ENSG00000255819
ENSG00000255833	TIFAB	497189	TIFA inhibitor	TIFAB
ENSG00000255857	PXN-AS1	100506649	PXN antisense RNA 1	PXN-AS1
ENSG00000255882	ENSG00000255882	NA	NA	ENSG00000255882
ENSG00000255893	ENSG00000255893	NA	NA	ENSG00000255893
ENSG00000255933	ENSG00000255933	NA	NA	ENSG00000255933
ENSG00000255987	ENSG00000255987	NA	NA	ENSG00000255987
ENSG00000256029	ENSG00000256029	NA	NA	ENSG00000256029
ENSG00000256039	LINC02446	101060038	long intergenic non-protein coding RNA 2446	LINC02446
ENSG00000256043	CTSO	1519	cathepsin O	CTSO
ENSG00000256053	COA8	84334	cytochrome c oxidase assembly factor 8	COA8
ENSG00000256060	TRAPPC2B	10597	trafficking protein particle complex subunit 2B	TRAPPC2B
ENSG00000256069	ENSG00000256069	NA	NA	ENSG00000256069
ENSG00000256073	URB1-AS1	84996	URB1 antisense RNA 1 (head to head)	URB1-AS1
ENSG00000256087	ZNF432	9668	zinc finger protein 432	ZNF432
ENSG00000256092	SBNO1-AS1	112268105	SBNO1 antisense RNA 1	SBNO1-AS1
ENSG00000256128	ENSG00000256128	NA	NA	ENSG00000256128
ENSG00000256139	ENSG00000256139	NA	NA	ENSG00000256139
ENSG00000256223	ZNF10	7556	zinc finger protein 10	ZNF10
ENSG00000256229	ZNF486	90649	zinc finger protein 486	ZNF486
ENSG00000256235	SMIM3	85027	small integral membrane protein 3	SMIM3
ENSG00000256238	SUPT16HP1	400011	SPT16 homolog, facilitates chromatin remodeling subunit pseudogene 1	SUPT16HP1
ENSG00000256262	ENSG00000256262	NA	NA	ENSG00000256262
ENSG00000256269	HMBS	3145	hydroxymethylbilane synthase	HMBS
ENSG00000256271	CACNA1C-AS2	100874235	CACNA1C antisense RNA 2	CACNA1C-AS2
ENSG00000256294	ZNF225	7768	zinc finger protein 225	ZNF225
ENSG00000256427	ENSG00000256427	NA	NA	ENSG00000256427
ENSG00000256525	POLG2	11232	DNA polymerase gamma 2, accessory subunit	POLG2
ENSG00000256537	SMIM10L1	100129361	small integral membrane protein 10 like 1	SMIM10L1
ENSG00000256553	TRAV1-2	28692	T cell receptor alpha variable 1-2	TRAV1-2
ENSG00000256576	LINC02361	100996246	long intergenic non-protein coding RNA 2361	LINC02361
ENSG00000256582	ENSG00000256582	NA	NA	ENSG00000256582
ENSG00000256591	ENSG00000256591	NA	NA	ENSG00000256591
ENSG00000256594	ENSG00000256594	NA	NA	ENSG00000256594
ENSG00000256628	ZBTB11-AS1	100009676	ZBTB11 antisense RNA 1	ZBTB11-AS1
ENSG00000256633	ENSG00000256633	NA	NA	ENSG00000256633
ENSG00000256660	CLEC12B	387837	C-type lectin domain family 12 member B	CLEC12B
ENSG00000256667	ENSG00000256667	NA	NA	ENSG00000256667
ENSG00000256683	ZNF350	59348	zinc finger protein 350	ZNF350
ENSG00000256705	ENSG00000256705	NA	NA	ENSG00000256705
ENSG00000256712	ENSG00000256712	NA	NA	ENSG00000256712
ENSG00000256720	ENSG00000256720	NA	NA	ENSG00000256720
ENSG00000256723	LOC100421622	100421622	family with sequence similarity 91 member A1 pseudogene	LOC100421622
ENSG00000256745	ENSG00000256745	NA	NA	ENSG00000256745
ENSG00000256751	PLBD1-AS1	101928290	PLBD1 antisense RNA 1	PLBD1-AS1
ENSG00000256771	ZNF253	56242	zinc finger protein 253	ZNF253
ENSG00000256806	C17orf100	388327	chromosome 17 open reading frame 100	C17orf100
ENSG00000256862	PARP11-AS1	105369609	PARP11 antisense RNA 1	PARP11-AS1
ENSG00000256981	TAS2R18P	338414	taste 2 receptor member 18 pseudogene	TAS2R18P
ENSG00000257017	HP	3240	haptoglobin	HP
ENSG00000257027	ENSG00000257027	NA	NA	ENSG00000257027
ENSG00000257093	DENND11	57189	DENN domain containing 11	DENND11
ENSG00000257103	LSM14A	26065	LSM14A mRNA processing body assembly factor	LSM14A
ENSG00000257108	NHLRC4	283948	NHL repeat containing 4	NHLRC4
ENSG00000257122	ENSG00000257122	NA	NA	ENSG00000257122
ENSG00000257135	ENSG00000257135	NA	NA	ENSG00000257135
ENSG00000257167	TMPO-AS1	100128191	TMPO antisense RNA 1	TMPO-AS1
ENSG00000257176	LOC100506606	100506606	uncharacterized LOC100506606	LOC100506606
ENSG00000257218	GATC	283459	glutamyl-tRNA amidotransferase subunit C	GATC
ENSG00000257221	ENSG00000257221	NA	NA	ENSG00000257221
ENSG00000257242	LINC01619	256021	long intergenic non-protein coding RNA 1619	LINC01619
ENSG00000257246	ENSG00000257246	NA	NA	ENSG00000257246
ENSG00000257261	ENSG00000257261	NA	NA	ENSG00000257261
ENSG00000257267	ZNF271P	10778	zinc finger protein 271, pseudogene	ZNF271P
ENSG00000257275	ENSG00000257275	NA	NA	ENSG00000257275
ENSG00000257277	ENSG00000257277	NA	NA	ENSG00000257277
ENSG00000257279	LOC100506551	100506551	uncharacterized LOC100506551	LOC100506551
ENSG00000257285	PRMT5-DT	101926933	PRMT5 divergent transcript	PRMT5-DT
ENSG00000257303	ENSG00000257303	NA	NA	ENSG00000257303
ENSG00000257335	MGAM	8972	maltase-glucoamylase	MGAM
ENSG00000257337	TNS2-AS1	283335	TNS2 antisense RNA 1	TNS2-AS1
ENSG00000257354	MIRLET7IHG	120766144	MIRLET7I host gene	MIRLET7IHG
ENSG00000257365	CHURC1-FNTB	100529261	CHURC1-FNTB readthrough	CHURC1-FNTB
ENSG00000257433	ENSG00000257433	NA	NA	ENSG00000257433
ENSG00000257489	ENSG00000257489	NA	NA	ENSG00000257489
ENSG00000257495	KRT73-AS1	100127967	KRT73 antisense RNA 1	KRT73-AS1
ENSG00000257497	ENSG00000257497	NA	NA	ENSG00000257497
ENSG00000257511	LOC100420981	100420981	nucleosome assembly protein 1 like 1 pseudogene	LOC100420981
ENSG00000257524	ENSG00000257524	NA	NA	ENSG00000257524
ENSG00000257594	GALNT4	8693	polypeptide N-acetylgalactosaminyltransferase 4	GALNT4
ENSG00000257596	SCAT2	112935960	S-phase cancer associated transcript 2	SCAT2
ENSG00000257605	ENSG00000257605	NA	NA	ENSG00000257605
ENSG00000257621	PSMA3-AS1	379025	PSMA3 antisense RNA 1	PSMA3-AS1
ENSG00000257698	GIHCG	100506844	GIHCG inhibitor of miR-200b/200a/429 expression	GIHCG
ENSG00000257702	LBX2-AS1	151534	LBX2 antisense RNA 1	LBX2-AS1
ENSG00000257704	INAFM1	255783	InaF motif containing 1	INAFM1
ENSG00000257727	CNPY2	10330	canopy FGF signaling regulator 2	CNPY2
ENSG00000257800	ENSG00000257800	NA	NA	ENSG00000257800
ENSG00000257802	ENSG00000257802	NA	NA	ENSG00000257802
ENSG00000257815	PRANCR	101928062	progenitor renewal associated non-coding RNA	PRANCR
ENSG00000257913	DDN-AS1	105369758	DDN and PRKAG1 antisense RNA 1	DDN-AS1
ENSG00000257923	CUX1	1523	cut like homeobox 1	CUX1
ENSG00000257950	P2RX5-TAX1BP3	100533970	P2RX5-TAX1BP3 readthrough (NMD candidate)	P2RX5-TAX1BP3
ENSG00000257957	QRSL1P3	100422374	QRSL1 pseudogene 3	QRSL1P3
ENSG00000258017	ENSG00000258017	NA	NA	ENSG00000258017
ENSG00000258056	CD63-AS1	105369779	CD63 antisense RNA 1	CD63-AS1
ENSG00000258082	ENSG00000258082	NA	NA	ENSG00000258082
ENSG00000258101	ENSG00000258101	NA	NA	ENSG00000258101
ENSG00000258102	MAP1LC3B2	643246	microtubule associated protein 1 light chain 3 beta 2	MAP1LC3B2
ENSG00000258111	ENSG00000258111	NA	NA	ENSG00000258111
ENSG00000258136	PRDM4-AS1	101929162	PRDM4 antisense RNA 1	PRDM4-AS1
ENSG00000258181	ENSG00000258181	NA	NA	ENSG00000258181
ENSG00000258216	ENSG00000258216	NA	NA	ENSG00000258216
ENSG00000258227	CLEC5A	23601	C-type lectin domain containing 5A	CLEC5A
ENSG00000258289	CHURC1	91612	churchill domain containing 1	CHURC1
ENSG00000258302	ENSG00000258302	NA	NA	ENSG00000258302
ENSG00000258311	ENSG00000258311	NA	NA	ENSG00000258311
ENSG00000258315	C17orf49	124944	chromosome 17 open reading frame 49	C17orf49
ENSG00000258317	ENSG00000258317	NA	NA	ENSG00000258317
ENSG00000258352	ENSG00000258352	NA	NA	ENSG00000258352
ENSG00000258355	ENSG00000258355	NA	NA	ENSG00000258355
ENSG00000258365	ENSG00000258365	NA	NA	ENSG00000258365
ENSG00000258366	RTEL1	51750	regulator of telomere elongation helicase 1	RTEL1
ENSG00000258376	ENSG00000258376	NA	NA	ENSG00000258376
ENSG00000258413	FBXO34-AS1	105370509	FBXO34 antisense RNA 1	FBXO34-AS1
ENSG00000258424	ENSG00000258424	NA	NA	ENSG00000258424
ENSG00000258429	PDF	64146	peptide deformylase, mitochondrial	PDF
ENSG00000258441	LINC00641	283624	long intergenic non-protein coding RNA 641	LINC00641
ENSG00000258469	ENSG00000258469	NA	NA	ENSG00000258469
ENSG00000258476	LINC02207	101927153	long intergenic non-protein coding RNA 2207	LINC02207
ENSG00000258511	ENSG00000258511	NA	NA	ENSG00000258511
ENSG00000258512	LINC00239	145200	long intergenic non-protein coding RNA 239	LINC00239
ENSG00000258526	ENSG00000258526	NA	NA	ENSG00000258526
ENSG00000258568	ENSG00000258568	NA	NA	ENSG00000258568
ENSG00000258581	ENSG00000258581	NA	NA	ENSG00000258581
ENSG00000258667	HIF1A-AS3	105370526	HIF1A antisense RNA 3	HIF1A-AS3
ENSG00000258682	ENSG00000258682	NA	NA	ENSG00000258682
ENSG00000258701	LINC00638	196872	long intergenic non-protein coding RNA 638	LINC00638
ENSG00000258704	ENSG00000258704	NA	NA	ENSG00000258704
ENSG00000258727	AP1G2-AS1	102724814	AP1G2 antisense RNA 1	AP1G2-AS1
ENSG00000258730	ITPK1-AS1	319085	ITPK1 antisense RNA 1	ITPK1-AS1
ENSG00000258731	DDHD1-DT	101927620	DDHD1 divergent transcript	DDHD1-DT
ENSG00000258732	ENSG00000258732	NA	NA	ENSG00000258732
ENSG00000258733	LINC02328	101928767	long intergenic non-protein coding RNA 2328	LINC02328
ENSG00000258738	BAZ1A-AS1	112268124	BAZ1A antisense RNA 1	BAZ1A-AS1
ENSG00000258752	ENSG00000258752	NA	NA	ENSG00000258752
ENSG00000258820	ENSG00000258820	NA	NA	ENSG00000258820
ENSG00000258839	MC1R	4157	melanocortin 1 receptor	MC1R
ENSG00000258867	HISLA	283587	HIF1A stabilizing long noncoding RNA	HISLA
ENSG00000258875	ENSG00000258875	NA	NA	ENSG00000258875
ENSG00000258890	CEP95	90799	centrosomal protein 95	CEP95
ENSG00000258917	ENSG00000258917	NA	NA	ENSG00000258917
ENSG00000258920	FOXN3-AS1	400236	FOXN3 antisense RNA 1	FOXN3-AS1
ENSG00000258926	LOC105370525	105370525	uncharacterized LOC105370525	LOC105370525
ENSG00000258928	LOC102723604	102723604	uncharacterized LOC102723604	LOC102723604
ENSG00000258940	MIA2-AS1	100288846	MIA2 antisense RNA 1	MIA2-AS1
ENSG00000258951	KRT18P7	100418877	keratin 18 pseudogene 7	KRT18P7
ENSG00000259004	LINC02285	101929422	long intergenic non-protein coding RNA 2285	LINC02285
ENSG00000259065	ENSG00000259065	NA	NA	ENSG00000259065
ENSG00000259075	POC1B-GALNT4	100528030	POC1B-GALNT4 readthrough	POC1B-GALNT4
ENSG00000259079	ENSG00000259079	NA	NA	ENSG00000259079
ENSG00000259083	ENSG00000259083	NA	NA	ENSG00000259083
ENSG00000259088	ENSG00000259088	NA	NA	ENSG00000259088
ENSG00000259092	TRAV30	28652	T cell receptor alpha variable 30	TRAV30
ENSG00000259116	HSPA2-AS1	102723809	HSPA2 and ZBTB1 antisense RNA 1	HSPA2-AS1
ENSG00000259146	ENSG00000259146	NA	NA	ENSG00000259146
ENSG00000259161	ENSG00000259161	NA	NA	ENSG00000259161
ENSG00000259162	ENSG00000259162	NA	NA	ENSG00000259162
ENSG00000259205	ENSG00000259205	NA	NA	ENSG00000259205
ENSG00000259207	ITGB3	3690	integrin subunit beta 3	ITGB3
ENSG00000259225	LINC02345	101928227	long intergenic non-protein coding RNA 2345	LINC02345
ENSG00000259238	ENSG00000259238	NA	NA	ENSG00000259238
ENSG00000259248	USP3-AS1	100130855	USP3 antisense RNA 1	USP3-AS1
ENSG00000259291	ZNF710-AS1	109729181	ZNF710 antisense RNA 1	ZNF710-AS1
ENSG00000259319	ENSG00000259319	NA	NA	ENSG00000259319
ENSG00000259321	ENSG00000259321	NA	NA	ENSG00000259321
ENSG00000259326	ENSG00000259326	NA	NA	ENSG00000259326
ENSG00000259330	INAFM2	100505573	InaF motif containing 2	INAFM2
ENSG00000259343	ENSG00000259343	NA	NA	ENSG00000259343
ENSG00000259354	ENSG00000259354	NA	NA	ENSG00000259354
ENSG00000259363	ENSG00000259363	NA	NA	ENSG00000259363
ENSG00000259366	ENSG00000259366	NA	NA	ENSG00000259366
ENSG00000259379	MTND5P32	107075254	MT-ND5 pseudogene 32	MTND5P32
ENSG00000259429	ENSG00000259429	NA	NA	ENSG00000259429
ENSG00000259431	THTPA	79178	thiamine triphosphatase	THTPA
ENSG00000259436	ENSG00000259436	NA	NA	ENSG00000259436
ENSG00000259448	ENSG00000259448	NA	NA	ENSG00000259448
ENSG00000259456	ADNP-AS1	101927631	ADNP antisense RNA 1	ADNP-AS1
ENSG00000259494	MRPL46	26589	mitochondrial ribosomal protein L46	MRPL46
ENSG00000259564	ENSG00000259564	NA	NA	ENSG00000259564
ENSG00000259577	ENSG00000259577	NA	NA	ENSG00000259577
ENSG00000259583	ALDH1A3-AS1	101927751	ALDH1A3 antisense RNA 1	ALDH1A3-AS1
ENSG00000259600	MTND4LP23	107133487	MT-ND4L pseudogene 23	MTND4LP23
ENSG00000259630	ENSG00000259630	NA	NA	ENSG00000259630
ENSG00000259642	ENSG00000259642	NA	NA	ENSG00000259642
ENSG00000259657	ENSG00000259657	NA	NA	ENSG00000259657
ENSG00000259658	ENSG00000259658	NA	NA	ENSG00000259658
ENSG00000259660	ENSG00000259660	NA	NA	ENSG00000259660
ENSG00000259673	IQCH-AS1	100506686	IQCH antisense RNA 1	IQCH-AS1
ENSG00000259687	ENSG00000259687	NA	NA	ENSG00000259687
ENSG00000259704	LOC105370969	105370969	uncharacterized LOC105370969	LOC105370969
ENSG00000259719	ENSG00000259719	NA	NA	ENSG00000259719
ENSG00000259768	ZFHX3-AS1	101927978	ZFHX3 antisense RNA 1	ZFHX3-AS1
ENSG00000259772	LINC03034	283710	long intergenic non-protein coding RNA 3034	LINC03034
ENSG00000259781	ENSG00000259781	NA	NA	ENSG00000259781
ENSG00000259802	MARCHF6-DT	101929977	MARCHF6 divergent transcript	MARCHF6-DT
ENSG00000259803	SLC22A31	146429	solute carrier family 22 member 31	SLC22A31
ENSG00000259807	ENSG00000259807	NA	NA	ENSG00000259807
ENSG00000259826	CDK13-DT	112267983	CDK13 divergent transcript	CDK13-DT
ENSG00000259834	ENSG00000259834	NA	NA	ENSG00000259834
ENSG00000259845	ENSG00000259845	NA	NA	ENSG00000259845
ENSG00000259863	ENSG00000259863	NA	NA	ENSG00000259863
ENSG00000259865	ENSG00000259865	NA	NA	ENSG00000259865
ENSG00000259877	ENSG00000259877	NA	NA	ENSG00000259877
ENSG00000259924	ENSG00000259924	NA	NA	ENSG00000259924
ENSG00000259943	ENSG00000259943	NA	NA	ENSG00000259943
ENSG00000259953	ENSG00000259953	NA	NA	ENSG00000259953
ENSG00000259956	RBM15B	29890	RNA binding motif protein 15B	RBM15B
ENSG00000259959	ENSG00000259959	NA	NA	ENSG00000259959
ENSG00000259972	ENSG00000259972	NA	NA	ENSG00000259972
ENSG00000259985	ENSG00000259985	NA	NA	ENSG00000259985
ENSG00000260000	ENSG00000260000	NA	NA	ENSG00000260000
ENSG00000260007	ENSG00000260007	NA	NA	ENSG00000260007
ENSG00000260018	ENSG00000260018	NA	NA	ENSG00000260018
ENSG00000260032	NORAD	647979	non-coding RNA activated by DNA damage	NORAD
ENSG00000260051	ENSG00000260051	NA	NA	ENSG00000260051
ENSG00000260075	LRRC37A2	474170	leucine rich repeat containing 37 member A2	LRRC37A2
ENSG00000260077	ENSG00000260077	NA	NA	ENSG00000260077
ENSG00000260078	ENSG00000260078	NA	NA	ENSG00000260078
ENSG00000260081	LOC105373383	105373383	uncharacterized LOC105373383	LOC105373383
ENSG00000260083	MIR762HG	101928736	MIR762 host gene	MIR762HG
ENSG00000260086	ENSG00000260086	NA	NA	ENSG00000260086
ENSG00000260097	SPDYE6	729597	speedy/RINGO cell cycle regulator family member E6	SPDYE6
ENSG00000260101	AFTPH-DT	101927402	AFTPH divergent transcript	AFTPH-DT
ENSG00000260219	CD2BP2-DT	101928707	CD2BP2 divergent transcript	CD2BP2-DT
ENSG00000260228	CDH13-AS2	102724163	CDH13 antisense RNA 2	CDH13-AS2
ENSG00000260231	KDM7A-DT	100134229	KDM7A divergent transcript	KDM7A-DT
ENSG00000260233	ENSG00000260233	NA	NA	ENSG00000260233
ENSG00000260236	ENSG00000260236	NA	NA	ENSG00000260236
ENSG00000260257	LOC119746555	119746555	uncharacterized LOC119746555	LOC119746555
ENSG00000260267	ENSG00000260267	NA	NA	ENSG00000260267
ENSG00000260271	ENSG00000260271	NA	NA	ENSG00000260271
ENSG00000260273	ENSG00000260273	NA	NA	ENSG00000260273
ENSG00000260274	ENSG00000260274	NA	NA	ENSG00000260274
ENSG00000260276	ENSG00000260276	NA	NA	ENSG00000260276
ENSG00000260278	ENSG00000260278	NA	NA	ENSG00000260278
ENSG00000260279	LOC105371414	105371414	uncharacterized LOC105371414	LOC105371414
ENSG00000260285	ENSG00000260285	NA	NA	ENSG00000260285
ENSG00000260302	ENSG00000260302	NA	NA	ENSG00000260302
ENSG00000260314	MRC1	4360	mannose receptor C-type 1	MRC1
ENSG00000260329	ENSG00000260329	NA	NA	ENSG00000260329
ENSG00000260339	HEXA-AS1	80072	HEXA antisense RNA 1	HEXA-AS1
ENSG00000260360	ENSG00000260360	NA	NA	ENSG00000260360
ENSG00000260367	ENSG00000260367	NA	NA	ENSG00000260367
ENSG00000260404	ENSG00000260404	NA	NA	ENSG00000260404
ENSG00000260439	LMF1-AS1	101929387	LMF1 antisense RNA 1	LMF1-AS1
ENSG00000260448	ENSG00000260448	NA	NA	ENSG00000260448
ENSG00000260464	ENSG00000260464	NA	NA	ENSG00000260464
ENSG00000260475	ENSG00000260475	NA	NA	ENSG00000260475
ENSG00000260496	ENSG00000260496	NA	NA	ENSG00000260496
ENSG00000260528	ENSG00000260528	NA	NA	ENSG00000260528
ENSG00000260558	ENSG00000260558	NA	NA	ENSG00000260558
ENSG00000260565	ENSG00000260565	NA	NA	ENSG00000260565
ENSG00000260572	ENSG00000260572	NA	NA	ENSG00000260572
ENSG00000260588	ENSG00000260588	NA	NA	ENSG00000260588
ENSG00000260589	STAM-DT	102723166	STAM divergent transcript	STAM-DT
ENSG00000260630	SNAI3-AS1	197187	SNAI3 antisense RNA 1	SNAI3-AS1
ENSG00000260651	ENSG00000260651	NA	NA	ENSG00000260651
ENSG00000260661	ENSG00000260661	NA	NA	ENSG00000260661
ENSG00000260669	ENSG00000260669	NA	NA	ENSG00000260669
ENSG00000260708	ENSG00000260708	NA	NA	ENSG00000260708
ENSG00000260711	ENSG00000260711	NA	NA	ENSG00000260711
ENSG00000260719	ENSG00000260719	NA	NA	ENSG00000260719
ENSG00000260727	SLC7A5P1	81893	solute carrier family 7 member 5 pseudogene 1	SLC7A5P1
ENSG00000260747	ENSG00000260747	NA	NA	ENSG00000260747
ENSG00000260793	ATXN7L3-AS1	101926967	ATXN7L3 antisense RNA 1	ATXN7L3-AS1
ENSG00000260804	LINC01963	150967	long intergenic non-protein coding RNA 1963	LINC01963
ENSG00000260805	ENSG00000260805	NA	NA	ENSG00000260805
ENSG00000260806	ENSG00000260806	NA	NA	ENSG00000260806
ENSG00000260807	CEROX1	115804232	cytoplasmic endogenous regulator of oxidative phosphorylation 1	CEROX1
ENSG00000260852	FBXL19-AS1	283932	FBXL19 antisense RNA 1	FBXL19-AS1
